sample_order,sector,sector_rank,ticker,company_name,CIK,filing_position,form,filing_date,accession_number,sec_locator,verification_status,verification_note,classification,signal_strength,temporal_state,affected_actor,origin_status,evidence_summary
181,information_technology,25,QRVO,Qorvo,0001604778,F2,10-Q,2020-01-30,0001604778-20-000008,https://www.sec.gov/Archives/edgar/data/1604778/0001604778-20-000008.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,ASP erosion and network migration are market/product conditions rather than a company-originated customer-economic action.
181,information_technology,25,QRVO,Qorvo,0001604778,F3,10-K,2020-05-20,0001604778-20-000030,https://www.sec.gov/Archives/edgar/data/1604778/0001604778-20-000030.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,ASP erosion and network migration are market/product conditions rather than a company-originated customer-economic action.
181,information_technology,25,QRVO,Qorvo,0001604778,F4,10-Q,2020-07-30,0001604778-20-000057,https://www.sec.gov/Archives/edgar/data/1604778/0001604778-20-000057.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,ASP erosion and network migration are market/product conditions rather than a company-originated customer-economic action.
181,information_technology,25,QRVO,Qorvo,0001604778,F5,10-Q,2020-11-05,0001604778-20-000086,https://www.sec.gov/Archives/edgar/data/1604778/0001604778-20-000086.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,ASP erosion and network migration are market/product conditions rather than a company-originated customer-economic action.
182,information_technology,26,ZBRA,Zebra Technologies,0000877212,F1,10-Q,2019-10-30,0000877212-19-000034,https://www.sec.gov/Archives/edgar/data/877212/0000877212-19-000034.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Enterprise customers,Company-originated commercial model,"Maintenance, cloud subscriptions and services are recurring paid offerings but remain an established architecture without material strengthening."
182,information_technology,26,ZBRA,Zebra Technologies,0000877212,F2,10-K,2020-02-13,0000877212-20-000006,https://www.sec.gov/Archives/edgar/data/877212/0000877212-20-000006.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Enterprise customers,Company-originated commercial model,"Maintenance, cloud subscriptions and services are recurring paid offerings but remain an established architecture without material strengthening."
182,information_technology,26,ZBRA,Zebra Technologies,0000877212,F3,10-Q,2020-04-28,0000877212-20-000022,https://www.sec.gov/Archives/edgar/data/877212/0000877212-20-000022.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Enterprise customers,Company-originated commercial model,"Maintenance, cloud subscriptions and services are recurring paid offerings but remain an established architecture without material strengthening."
182,information_technology,26,ZBRA,Zebra Technologies,0000877212,F4,10-Q,2020-07-28,0000877212-20-000146,https://www.sec.gov/Archives/edgar/data/877212/0000877212-20-000146.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Enterprise customers,Company-originated commercial model,"Maintenance, cloud subscriptions and services are recurring paid offerings but remain an established architecture without material strengthening."
182,information_technology,26,ZBRA,Zebra Technologies,0000877212,F5,10-Q,2020-11-03,0000877212-20-000169,https://www.sec.gov/Archives/edgar/data/877212/0000877212-20-000169.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,SP002,Moderate,IMPLEMENTATION,Enterprise customers,Company-originated commercial model,"Maintenance, cloud subscriptions and services are recurring paid offerings but remain an established architecture without material strengthening."
183,information_technology,27,CTSH,Cognizant,0001058290,F1,10-Q,2019-10-31,0001058290-19-000036,https://www.sec.gov/Archives/edgar/data/1058290/0001058290-19-000036.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Visa renewal/migration and accounting references are non-qualifying.
183,information_technology,27,CTSH,Cognizant,0001058290,F2,10-K,2020-02-14,0001058290-20-000008,https://www.sec.gov/Archives/edgar/data/1058290/0001058290-20-000008.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Visa renewal/migration and accounting references are non-qualifying.
183,information_technology,27,CTSH,Cognizant,0001058290,F3,10-Q,2020-05-08,0001058290-20-000033,https://www.sec.gov/Archives/edgar/data/1058290/0001058290-20-000033.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Visa renewal/migration and accounting references are non-qualifying.
183,information_technology,27,CTSH,Cognizant,0001058290,F4,10-Q,2020-07-30,0001058290-20-000048,https://www.sec.gov/Archives/edgar/data/1058290/0001058290-20-000048.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Visa renewal/migration and accounting references are non-qualifying.
183,information_technology,27,CTSH,Cognizant,0001058290,F5,10-Q,2020-10-29,0001058290-20-000137,https://www.sec.gov/Archives/edgar/data/1058290/0001058290-20-000137.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Visa renewal/migration and accounting references are non-qualifying.
184,information_technology,28,WU,Western Union,0001365135,F1,10-Q,2019-10-31,0001558370-19-009577,https://www.sec.gov/Archives/edgar/data/1365135/0001558370-19-009577.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Migration-pattern and regulatory-license references do not describe a qualifying customer-economic action.
184,information_technology,28,WU,Western Union,0001365135,F2,10-K,2020-02-20,0001558370-20-001090,https://www.sec.gov/Archives/edgar/data/1365135/0001558370-20-001090.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Migration-pattern and regulatory-license references do not describe a qualifying customer-economic action.
184,information_technology,28,WU,Western Union,0001365135,F3,10-Q,2020-05-05,0001558370-20-005200,https://www.sec.gov/Archives/edgar/data/1365135/0001558370-20-005200.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Migration-pattern and regulatory-license references do not describe a qualifying customer-economic action.
184,information_technology,28,WU,Western Union,0001365135,F4,10-Q,2020-08-04,0001558370-20-009217,https://www.sec.gov/Archives/edgar/data/1365135/0001558370-20-009217.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Migration-pattern and regulatory-license references do not describe a qualifying customer-economic action.
184,information_technology,28,WU,Western Union,0001365135,F5,10-Q,2020-10-29,0001558370-20-012046,https://www.sec.gov/Archives/edgar/data/1365135/0001558370-20-012046.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Corrected pre-T0 universe; sequential 10-Q/10-K under frozen H06 F5 rule,No Signal,N/A,N/A,N/A,N/A,Migration-pattern and regulatory-license references do not describe a qualifying customer-economic action.
