sample_order,sector,ticker,company_name,CIK,filing_position,form,filing_date,accession_number,sec_locator,classification,signal_strength,temporal_state,affected_actor,origin_status,evidence_summary,specificity,novelty,persistence,commercial_explicitness,scorer_confidence
94,financials,CFG,Citizens Financial Group,0000759944,F4,10-Q,2020-08-06,0000759944-20-000082,https://www.sec.gov/Archives/edgar/data/759944/0000759944-20-000082.txt,No Signal,N/A,N/A,N/A,N/A,Inflation and valuation assumptions are non-customer accounting/economic mechanics; no qualifying F5 action.,N/A,N/A,N/A,N/A,High
94,financials,CFG,Citizens Financial Group,0000759944,F5,10-Q,2020-11-04,0000759944-20-000099,https://www.sec.gov/Archives/edgar/data/759944/0000759944-20-000099.txt,No Signal,N/A,N/A,N/A,N/A,Inflation and valuation assumptions are non-customer accounting/economic mechanics; no qualifying F5 action.,N/A,N/A,N/A,N/A,High
95,financials,PBCT,People's United Financial,0001378946,F1,10-Q,2019-11-12,0001628280-19-013934,https://www.sec.gov/Archives/edgar/data/1378946/0001628280-19-013934.txt,No Signal,N/A,N/A,N/A,N/A,"FDIC surcharge references are bank regulatory costs, not customer charges, and no qualifying F5 action is established.",N/A,N/A,N/A,N/A,High
95,financials,PBCT,People's United Financial,0001378946,F2,10-K,2020-03-02,0001628280-20-002693,https://www.sec.gov/Archives/edgar/data/1378946/0001628280-20-002693.txt,No Signal,N/A,N/A,N/A,N/A,"FDIC surcharge references are bank regulatory costs, not customer charges, and no qualifying F5 action is established.",N/A,N/A,N/A,N/A,High
95,financials,PBCT,People's United Financial,0001378946,F3,10-Q,2020-05-11,0001628280-20-007419,https://www.sec.gov/Archives/edgar/data/1378946/0001628280-20-007419.txt,No Signal,N/A,N/A,N/A,N/A,"FDIC surcharge references are bank regulatory costs, not customer charges, and no qualifying F5 action is established.",N/A,N/A,N/A,N/A,High
95,financials,PBCT,People's United Financial,0001378946,F4,10-Q,2020-08-10,0001628280-20-012315,https://www.sec.gov/Archives/edgar/data/1378946/0001628280-20-012315.txt,No Signal,N/A,N/A,N/A,N/A,"FDIC surcharge references are bank regulatory costs, not customer charges, and no qualifying F5 action is established.",N/A,N/A,N/A,N/A,High
95,financials,PBCT,People's United Financial,0001378946,F5,10-Q,2020-11-06,0001628280-20-015884,https://www.sec.gov/Archives/edgar/data/1378946/0001628280-20-015884.txt,No Signal,N/A,N/A,N/A,N/A,"FDIC surcharge references are bank regulatory costs, not customer charges, and no qualifying F5 action is established.",N/A,N/A,N/A,N/A,High
96,financials,RJF,Raymond James Financial,0000720005,F1,10-K,2019-11-26,0000720005-19-000086,https://www.sec.gov/Archives/edgar/data/720005/0000720005-19-000086.txt,SP002,Strong,IMPLEMENTATION,Bank sweep/account clients,Company-originated commercial model,"An account-servicing fee increase is explicit at F1, but the frozen F5 evidence does not sustain a qualifying customer-yield signal; no acceleration.",High,Pre-existing,Isolated,High,High
96,financials,RJF,Raymond James Financial,0000720005,F2,10-Q,2020-02-07,0000720005-20-000013,https://www.sec.gov/Archives/edgar/data/720005/0000720005-20-000013.txt,No Signal,N/A,N/A,N/A,N/A,"An account-servicing fee increase is explicit at F1, but the frozen F5 evidence does not sustain a qualifying customer-yield signal; no acceleration.",N/A,N/A,N/A,N/A,High
96,financials,RJF,Raymond James Financial,0000720005,F3,10-Q,2020-05-08,0000720005-20-000029,https://www.sec.gov/Archives/edgar/data/720005/0000720005-20-000029.txt,No Signal,N/A,N/A,N/A,N/A,"An account-servicing fee increase is explicit at F1, but the frozen F5 evidence does not sustain a qualifying customer-yield signal; no acceleration.",N/A,N/A,N/A,N/A,High
96,financials,RJF,Raymond James Financial,0000720005,F4,10-Q,2020-08-07,0000720005-20-000041,https://www.sec.gov/Archives/edgar/data/720005/0000720005-20-000041.txt,No Signal,N/A,N/A,N/A,N/A,"An account-servicing fee increase is explicit at F1, but the frozen F5 evidence does not sustain a qualifying customer-yield signal; no acceleration.",N/A,N/A,N/A,N/A,High
96,financials,RJF,Raymond James Financial,0000720005,F5,10-K,2020-11-24,0000720005-20-000063,https://www.sec.gov/Archives/edgar/data/720005/0000720005-20-000063.txt,No Signal,N/A,N/A,N/A,N/A,"An account-servicing fee increase is explicit at F1, but the frozen F5 evidence does not sustain a qualifying customer-yield signal; no acceleration.",N/A,N/A,N/A,N/A,High
97,financials,TROW,T. Rowe Price,0001113169,F1,10-Q,2019-10-24,0001113169-19-000027,https://www.sec.gov/Archives/edgar/data/1113169/0001113169-19-000027.txt,No Signal,N/A,N/A,N/A,N/A,Advisory/administrative service fees describe the standing business model without a qualifying new or intensified F5 customer-economic action.,N/A,N/A,N/A,N/A,High
97,financials,TROW,T. Rowe Price,0001113169,F2,10-K,2020-02-13,0001113169-20-000008,https://www.sec.gov/Archives/edgar/data/1113169/0001113169-20-000008.txt,No Signal,N/A,N/A,N/A,N/A,Advisory/administrative service fees describe the standing business model without a qualifying new or intensified F5 customer-economic action.,N/A,N/A,N/A,N/A,High
97,financials,TROW,T. Rowe Price,0001113169,F3,10-Q,2020-04-28,0001113169-20-000022,https://www.sec.gov/Archives/edgar/data/1113169/0001113169-20-000022.txt,No Signal,N/A,N/A,N/A,N/A,Advisory/administrative service fees describe the standing business model without a qualifying new or intensified F5 customer-economic action.,N/A,N/A,N/A,N/A,High
97,financials,TROW,T. Rowe Price,0001113169,F4,10-Q,2020-07-29,0001113169-20-000031,https://www.sec.gov/Archives/edgar/data/1113169/0001113169-20-000031.txt,No Signal,N/A,N/A,N/A,N/A,Advisory/administrative service fees describe the standing business model without a qualifying new or intensified F5 customer-economic action.,N/A,N/A,N/A,N/A,High
97,financials,TROW,T. Rowe Price,0001113169,F5,10-Q,2020-10-29,0001113169-20-000034,https://www.sec.gov/Archives/edgar/data/1113169/0001113169-20-000034.txt,No Signal,N/A,N/A,N/A,N/A,Advisory/administrative service fees describe the standing business model without a qualifying new or intensified F5 customer-economic action.,N/A,N/A,N/A,N/A,High
98,financials,NDAQ,"Nasdaq, Inc.",0001120193,F1,10-Q,2019-11-06,0001120193-19-000015,https://www.sec.gov/Archives/edgar/data/1120193/0001120193-19-000015.txt,SP002,Moderate,IMPLEMENTATION,Exchange customers,Regulatory pass-through model,Section 31 fees are regulatory pass-through charges; they do not rise above Moderate and are not a company-originated yield-optimization action at F5.,Moderate,Pre-existing,Persistent,Moderate,High
98,financials,NDAQ,"Nasdaq, Inc.",0001120193,F2,10-K,2020-02-25,0001120193-20-000004,https://www.sec.gov/Archives/edgar/data/1120193/0001120193-20-000004.txt,SP002,Moderate,IMPLEMENTATION,Exchange customers,Regulatory pass-through model,Section 31 fees are regulatory pass-through charges; they do not rise above Moderate and are not a company-originated yield-optimization action at F5.,Moderate,Pre-existing,Persistent,Moderate,High
98,financials,NDAQ,"Nasdaq, Inc.",0001120193,F3,10-Q,2020-05-06,0001120193-20-000007,https://www.sec.gov/Archives/edgar/data/1120193/0001120193-20-000007.txt,SP002,Moderate,IMPLEMENTATION,Exchange customers,Regulatory pass-through model,Section 31 fees are regulatory pass-through charges; they do not rise above Moderate and are not a company-originated yield-optimization action at F5.,Moderate,Pre-existing,Persistent,Moderate,High
98,financials,NDAQ,"Nasdaq, Inc.",0001120193,F4,10-Q,2020-08-05,0001120193-20-000015,https://www.sec.gov/Archives/edgar/data/1120193/0001120193-20-000015.txt,SP002,Moderate,IMPLEMENTATION,Exchange customers,Regulatory pass-through model,Section 31 fees are regulatory pass-through charges; they do not rise above Moderate and are not a company-originated yield-optimization action at F5.,Moderate,Pre-existing,Persistent,Moderate,High
98,financials,NDAQ,"Nasdaq, Inc.",0001120193,F5,10-Q,2020-11-04,0001120193-20-000021,https://www.sec.gov/Archives/edgar/data/1120193/0001120193-20-000021.txt,No Signal,N/A,N/A,N/A,N/A,Section 31 fees are regulatory pass-through charges; they do not rise above Moderate and are not a company-originated yield-optimization action at F5.,N/A,N/A,N/A,N/A,High
